Sender,Message,Timestamp,Amount,Amount_Category
Sender_378,Prescription refill reminder: Check your stock.,2025-01-24 20:37:52,,
Sender_751,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-29 04:37:52,,
Sender_213,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-17 06:37:52,,
Sender_910,Company update: Q2 performance report available.,2025-01-26 16:37:52,,
Sender_499,Check-in reminder: Hotel stay starts tomorrow.,2025-01-14 10:37:52,,
Sender_257,Work update: Project deadline extended by a week.,2025-01-03 00:37:52,,
Sender_704,Your login OTP for AppXYZ is 456789.,2025-01-11 15:37:52,,
Sender_588,Water bill payment successful. Amount: ₹500.,2025-01-27 01:37:52,,
Sender_537,₹61619 spent on your credit card at Amazon.,2025-01-16 10:37:52,61619.0,Very High Value
Sender_605,Work update: Project deadline extended by a week.,2025-01-22 05:37:52,,
Sender_956,Prescription refill reminder: Check your stock.,2025-01-30 01:37:52,,
Sender_147,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-18 18:37:52,,
Sender_855,Verification code: 112233 for account activation.,2025-01-11 10:37:52,,
Sender_816,Your bank OTP is 123456. Do not share with anyone.,2025-01-28 00:37:52,,
Sender_483,"Mom: Dinner is ready, come home soon.",2025-01-17 12:37:52,,
Sender_490,Warning! Your account may be at risk. Contact support now.,2025-01-07 00:37:52,,
Sender_566,New update from your tax department.,2025-01-05 08:37:52,,
Sender_655,EMI overdue! Pay ₹80456 immediately to avoid penalty.,2025-01-13 02:37:52,80456.0,Very High Value
Sender_704,Your login OTP for AppXYZ is 456789.,2025-01-09 18:37:52,,
Sender_833,Festive offer: Flat 30% discount on all items.,2025-01-05 00:37:52,,
Sender_884,Gas bill alert: Pay ₹750 before the due date.,2025-01-22 21:37:52,,
Sender_451,EMI overdue! Pay ₹47851 immediately to avoid penalty.,2025-01-29 16:37:52,47851.0,High Value
Sender_869,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-08 21:37:52,,
Sender_593,Lab reports ready for pickup.,2025-01-16 10:37:52,,
Sender_644,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-13 01:37:52,,
Sender_163,Sister: Can you pick me up from college today?,2025-01-18 09:37:52,,
Sender_955,Your blood test results are available online.,2025-01-07 12:37:52,,
Sender_997,Your flight has been rescheduled. Check details.,2025-01-15 18:37:52,,
Sender_310,New update from your tax department.,2025-01-23 03:37:52,,
Sender_328,Dad: Don't forget to pay the electricity bill.,2025-01-22 21:37:52,,
Sender_347,Big clearance sale! Up to 50% off.,2025-01-11 03:37:52,,
Sender_351,Your login OTP for AppXYZ is 456789.,2025-01-04 20:37:52,,
Sender_708,Festive offer: Flat 30% discount on all items.,2025-01-22 22:37:52,,
Sender_152,"Mom: Dinner is ready, come home soon.",2025-01-20 01:37:52,,
Sender_238,"Mom: Dinner is ready, come home soon.",2025-01-09 04:37:52,,
Sender_672,New update from your tax department.,2025-01-05 21:37:52,,
Sender_570,Exclusive flash sale for members only!,2025-01-19 11:37:52,,
Sender_422,Congratulations! Your job application is shortlisted.,2025-01-14 20:37:52,,
Sender_853,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-10 11:37:52,,
Sender_530,Hotel booking confirmed at Taj Mumbai.,2025-01-03 03:37:52,,
Sender_674,Your cashback of ₹7240 is credited.,2025-01-22 04:37:52,7240.0,Medium Value
Sender_343,Reminder: Your health check-up is due.,2025-02-02 08:37:52,,
Sender_992,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-24 23:37:52,,
Sender_199,HR update: Your interview is scheduled for Monday.,2025-02-01 06:37:52,,
Sender_611,New update from your tax department.,2025-02-01 22:37:52,,
Sender_563,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-13 18:37:52,,
Sender_285,Big clearance sale! Up to 50% off.,2025-01-13 05:37:52,,
Sender_899,Hurry! Get 25% off on your first order.,2025-01-29 01:37:52,,
Sender_719,Festive offer: Flat 30% discount on all items.,2025-01-04 16:37:52,,
Sender_281,Hurry! Get 25% off on your first order.,2025-01-09 00:37:52,,
Sender_302,New update from your tax department.,2025-01-03 20:37:52,,
Sender_309,Your bank OTP is 123456. Do not share with anyone.,2025-01-12 06:37:52,,
Sender_435,Special offer! Get 50% off on all products.,2025-01-04 11:37:52,,
Sender_789,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-16 10:37:52,,
Sender_719,"Special offer: Buy 2, Get 1 Free.",2025-01-18 04:37:52,,
Sender_450,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-14 02:37:52,,
Sender_809,New job opening in your preferred industry.,2025-01-27 01:37:52,,
Sender_573,₹39160 withdrawn from ATM.,2025-01-15 21:37:52,39160.0,High Value
Sender_825,HR update: Your interview is scheduled for Monday.,2025-01-27 10:37:52,,
Sender_265,Your blood test results are available online.,2025-01-13 14:37:52,,
Sender_804,HR update: Your interview is scheduled for Monday.,2025-01-31 18:37:52,,
Sender_185,Gas bill alert: Pay ₹750 before the due date.,2025-01-29 04:37:52,,
Sender_821,Your flight has been rescheduled. Check details.,2025-02-02 08:37:52,,
Sender_578,Your login OTP for AppXYZ is 456789.,2025-01-11 23:37:52,,
Sender_127,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-08 23:37:52,,
Sender_747,Reminder: Team meeting at 10 AM tomorrow.,2025-01-28 19:37:52,,
Sender_696,Dad: Don't forget to pay the electricity bill.,2025-01-15 08:37:52,,
Sender_426,Special offer! Get 50% off on all products.,2025-01-18 19:37:52,,
Sender_567,Important: Property tax deadline extended.,2025-01-23 21:37:52,,
Sender_206,Credit card payment of ₹56396 due tomorrow.,2025-01-04 12:37:52,56396.0,Very High Value
Sender_100,Prescription refill reminder: Check your stock.,2025-01-22 00:37:52,,
Sender_756,Water bill payment successful. Amount: ₹500.,2025-01-03 05:37:52,,
Sender_853,Use code WELCOME10 for ₹100 off.,2025-01-21 01:37:52,,
Sender_108,Flash sale! Discounts up to 70%.,2025-01-22 02:37:52,,
Sender_769,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-23 14:37:52,,
Sender_594,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-27 19:37:52,,
Sender_437,Festive offer: Flat 30% discount on all items.,2025-01-05 01:37:52,,
Sender_530,Big clearance sale! Up to 50% off.,2025-01-29 21:37:52,,
Sender_940,Claim your jackpot winnings now before the deadline!,2025-01-27 22:37:52,,
Sender_192,Water bill payment successful. Amount: ₹500.,2025-01-24 06:37:52,,
Sender_979,Your UPI transaction of ₹52883 was declined.,2025-01-12 05:37:52,52883.0,Very High Value
Sender_889,Company update: Q2 performance report available.,2025-01-26 03:37:52,,
Sender_886,UPI payment of ₹22225 successful.,2025-01-07 13:37:52,22225.0,High Value
Sender_613,Big clearance sale! Up to 50% off.,2025-01-27 18:37:52,,
Sender_963,Suspicious login detected. Reset your password now.,2025-02-02 11:37:52,,
Sender_851,Verification code: 112233 for account activation.,2025-01-12 09:37:52,,
Sender_373,Your electricity bill of ₹1200 is due on 10th.,2025-01-27 10:37:52,,
Sender_272,Your reservation has been modified. Check details.,2025-01-27 12:37:52,,
Sender_507,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-19 01:37:52,,
Sender_173,Important: Property tax deadline extended.,2025-01-08 06:37:52,,
Sender_815,Special offer! Get 50% off on all products.,2025-01-21 21:37:52,,
Sender_898,Big clearance sale! Up to 50% off.,2025-02-02 00:37:52,,
Sender_543,Claim your jackpot winnings now before the deadline!,2025-01-26 02:37:52,,
Sender_131,Flash sale! Discounts up to 70%.,2025-02-01 12:37:52,,
Sender_122,Suspicious login detected. Reset your password now.,2025-01-12 02:37:52,,
Sender_927,Exclusive promo code: SAVE50 for your next purchase.,2025-01-19 23:37:52,,
Sender_268,Your login OTP for AppXYZ is 456789.,2025-01-09 17:37:52,,
Sender_951,Claim your jackpot winnings now before the deadline!,2025-01-22 07:37:52,,
Sender_755,Flash sale! Discounts up to 70%.,2025-01-23 03:37:52,,
Sender_328,Your card limit has been increased to ₹41378.,2025-01-06 17:37:52,41378.0,High Value
Sender_917,Festive offer: Flat 30% discount on all items.,2025-01-09 09:37:52,,
Sender_562,Your blood test results are available online.,2025-02-01 16:37:52,,
Sender_709,Lab reports ready for pickup.,2025-01-05 08:37:52,,
Sender_377,Warning! Your account may be at risk. Contact support now.,2025-01-28 07:37:52,,
Sender_948,Your train ticket to Delhi is confirmed.,2025-01-25 13:37:52,,
Sender_526,Your bank OTP is 123456. Do not share with anyone.,2025-01-10 02:37:52,,
Sender_914,Prescription refill reminder: Check your stock.,2025-01-28 11:37:52,,
Sender_657,Next EMI due on 15th for ₹30932.,2025-01-30 17:37:52,30932.0,High Value
Sender_594,Reminder: Team meeting at 10 AM tomorrow.,2025-02-01 10:37:52,,
Sender_390,Your train ticket to Delhi is confirmed.,2025-01-22 23:37:52,,
Sender_196,Dental appointment booked for 5 PM tomorrow.,2025-01-04 10:37:52,,
Sender_441,Your bank OTP is 123456. Do not share with anyone.,2025-01-19 15:37:52,,
Sender_385,Warning! Your account may be at risk. Contact support now.,2025-01-30 14:37:52,,
Sender_973,Use code WELCOME10 for ₹100 off.,2025-01-17 06:37:52,,
Sender_147,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-03 05:37:52,,
Sender_995,Your mobile number has been selected for a lottery prize!,2025-01-25 12:37:52,,
Sender_191,Your blood test results are available online.,2025-01-08 11:37:52,,
Sender_946,Flash sale! Discounts up to 70%.,2025-01-16 22:37:52,,
Sender_850,Hotel booking confirmed at Taj Mumbai.,2025-01-10 01:37:52,,
Sender_962,EMI overdue! Pay ₹93077 immediately to avoid penalty.,2025-01-28 20:37:52,93077.0,Very High Value
Sender_585,Secure login OTP: 654321.,2025-01-17 01:37:52,,
Sender_667,Let's discuss the new client proposal over lunch.,2025-01-19 14:37:52,,
Sender_856,Your bank OTP is 123456. Do not share with anyone.,2025-01-28 11:37:52,,
Sender_264,Gas bill alert: Pay ₹750 before the due date.,2025-01-03 15:37:52,,
Sender_282,Suspicious login detected. Reset your password now.,2025-01-26 15:37:52,,
Sender_845,Received ₹71964 via UPI transfer.,2025-01-05 16:37:52,71964.0,Very High Value
Sender_422,Congratulations! Your job application is shortlisted.,2025-01-03 05:37:52,,
Sender_372,Gas bill alert: Pay ₹750 before the due date.,2025-01-03 14:37:52,,
Sender_762,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-28 03:37:52,,
Sender_757,Flash sale! Discounts up to 70%.,2025-01-04 06:37:52,,
Sender_804,Your train ticket to Delhi is confirmed.,2025-01-29 06:37:52,,
Sender_951,Your bank OTP is 123456. Do not share with anyone.,2025-01-13 04:37:52,,
Sender_649,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-12 02:37:52,,
Sender_483,Seasonal sale is live! Don't miss out.,2025-01-20 19:37:52,,
Sender_356,Congratulations! Your job application is shortlisted.,2025-01-17 05:37:52,,
Sender_231,Water bill payment successful. Amount: ₹500.,2025-01-22 04:37:52,,
Sender_412,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-19 06:37:52,,
Sender_663,Company update: Q2 performance report available.,2025-01-23 02:37:52,,
Sender_544,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-20 15:37:52,,
Sender_694,Your flight has been rescheduled. Check details.,2025-01-17 17:37:52,,
Sender_319,Reminder: Team meeting at 10 AM tomorrow.,2025-01-07 10:37:52,,
Sender_507,Your mobile number has been selected for a lottery prize!,2025-01-25 01:37:52,,
Sender_530,Water bill payment successful. Amount: ₹500.,2025-01-27 23:37:52,,
Sender_450,Special offer! Get 50% off on all products.,2025-01-30 04:37:52,,
Sender_307,Lab reports ready for pickup.,2025-01-23 19:37:52,,
Sender_473,Claim your jackpot winnings now before the deadline!,2025-01-05 15:37:52,,
Sender_429,Your login OTP for AppXYZ is 456789.,2025-01-31 18:37:52,,
Sender_147,Boarding pass issued for your flight to Dubai.,2025-01-12 18:37:52,,
Sender_303,Secure login OTP: 654321.,2025-01-07 00:37:52,,
Sender_782,Prescription refill reminder: Check your stock.,2025-01-16 16:37:52,,
Sender_504,Received ₹51404 via UPI transfer.,2025-01-09 23:37:52,51404.0,Very High Value
Sender_819,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-25 14:37:52,,
Sender_825,Dental appointment booked for 5 PM tomorrow.,2025-01-30 20:37:52,,
Sender_695,Your blood test results are available online.,2025-01-04 12:37:52,,
Sender_840,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-11 08:37:52,,
Sender_831,Your electricity bill of ₹1200 is due on 10th.,2025-01-25 01:37:52,,
Sender_724,Congratulations! Your job application is shortlisted.,2025-01-25 05:37:52,,
Sender_537,Water bill payment successful. Amount: ₹500.,2025-01-14 20:37:52,,
Sender_473,Water bill payment successful. Amount: ₹500.,2025-01-29 23:37:52,,
Sender_424,Your loan application for ₹4270 has been approved.,2025-01-14 16:37:52,4270.0,Medium Value
Sender_202,New update from your tax department.,2025-01-12 00:37:52,,
Sender_762,Your login OTP for AppXYZ is 456789.,2025-01-31 21:37:52,,
Sender_560,Your monthly EMI of ₹62780 has been deducted.,2025-01-22 19:37:52,62780.0,Very High Value
Sender_767,Use code WELCOME10 for ₹100 off.,2025-01-08 08:37:52,,
Sender_800,Exclusive promo code: SAVE50 for your next purchase.,2025-01-05 17:37:52,,
Sender_630,Missed you at the party yesterday. Where were you?,2025-01-27 11:37:52,,
Sender_939,Secure login OTP: 654321.,2025-01-21 19:37:52,,
Sender_439,Water bill payment successful. Amount: ₹500.,2025-01-16 20:37:52,,
Sender_389,Hotel booking confirmed at Taj Mumbai.,2025-01-09 05:37:52,,
Sender_242,₹33059 withdrawn from ATM.,2025-01-02 18:37:52,33059.0,High Value
Sender_491,Your card limit has been increased to ₹94723.,2025-01-13 18:37:52,94723.0,Very High Value
Sender_945,MRI report uploaded. Check your email.,2025-02-02 18:37:52,,
Sender_824,Your medicine order is ready for delivery.,2025-01-20 21:37:52,,
Sender_310,MRI report uploaded. Check your email.,2025-01-22 10:37:52,,
Sender_643,Dental appointment booked for 5 PM tomorrow.,2025-01-16 03:37:52,,
Sender_666,Gas bill alert: Pay ₹750 before the due date.,2025-01-29 21:37:52,,
Sender_618,Limited-time sale! Buy 1 Get 1 Free on electronics.,2025-01-04 05:37:52,,
Sender_535,"You've won $1,000,000! Claim now by clicking here.",2025-02-02 12:37:52,,
Sender_422,Use code WELCOME10 for ₹100 off.,2025-01-11 14:37:52,,
Sender_757,Warning! Your account may be at risk. Contact support now.,2025-01-08 10:37:52,,
Sender_278,Your reservation has been modified. Check details.,2025-01-31 18:37:52,,
Sender_987,Exclusive promo code: SAVE50 for your next purchase.,2025-01-19 04:37:52,,
Sender_631,Your electricity bill of ₹1200 is due on 10th.,2025-01-21 04:37:52,,
Sender_701,MRI report uploaded. Check your email.,2025-01-11 21:37:52,,
Sender_796,Your UPI transaction of ₹10582 was declined.,2025-01-09 16:37:52,10582.0,High Value
Sender_237,Secure login OTP: 654321.,2025-01-25 05:37:52,,
Sender_121,New update from your tax department.,2025-01-16 17:37:52,,
Sender_859,Limited-time sale! Buy 1 Get 1 Free on electronics.,2025-01-04 05:37:52,,
Sender_811,Hey buddy! Let's catch up this weekend.,2025-01-28 13:37:52,,
Sender_981,IRCTC update: Train timings have changed.,2025-01-13 00:37:52,,
Sender_531,Hey buddy! Let's catch up this weekend.,2025-01-17 18:37:52,,
Sender_555,Important: Property tax deadline extended.,2025-02-02 02:37:52,,
Sender_236,New update from your tax department.,2025-01-12 08:37:52,,
Sender_865,New business proposal received.,2025-01-28 11:37:52,,
Sender_571,"Special offer: Buy 2, Get 1 Free.",2025-01-20 13:37:52,,
Sender_230,Sister: Can you pick me up from college today?,2025-01-31 23:37:52,,
Sender_258,Water bill payment successful. Amount: ₹500.,2025-01-12 21:37:52,,
Sender_743,Gas bill alert: Pay ₹750 before the due date.,2025-01-07 17:37:52,,
Sender_435,Dental appointment booked for 5 PM tomorrow.,2025-01-03 21:37:52,,
Sender_619,Your bank OTP is 123456. Do not share with anyone.,2025-01-07 21:37:52,,
Sender_185,Your blood test results are available online.,2025-01-23 07:37:52,,
Sender_305,Your login OTP for AppXYZ is 456789.,2025-01-18 02:37:52,,
Sender_357,Flash sale! Discounts up to 70%.,2025-01-14 21:37:52,,
Sender_966,"You've won $1,000,000! Claim now by clicking here.",2025-01-13 12:37:52,,
Sender_248,Claim your jackpot winnings now before the deadline!,2025-01-15 12:37:52,,
Sender_961,Your electricity bill of ₹1200 is due on 10th.,2025-01-31 00:37:52,,
Sender_122,Client meeting scheduled at 2 PM.,2025-01-26 00:37:52,,
Sender_448,Hotel booking confirmed at Taj Mumbai.,2025-01-23 11:37:52,,
Sender_996,Company update: Q2 performance report available.,2025-01-15 19:37:52,,
Sender_484,Festive offer: Flat 30% discount on all items.,2025-01-19 12:37:52,,
Sender_980,HR update: Your interview is scheduled for Monday.,2025-01-22 05:37:52,,
Sender_686,Client meeting scheduled at 2 PM.,2025-01-08 01:37:52,,
Sender_580,Game night at my place? Let me know!,2025-01-19 22:37:52,,
Sender_230,Your login OTP for AppXYZ is 456789.,2025-01-08 06:37:52,,
Sender_799,Credit card payment of ₹40491 due tomorrow.,2025-01-04 10:37:52,40491.0,High Value
Sender_707,Congratulations! Your job application is shortlisted.,2025-01-05 18:37:52,,
Sender_421,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-30 02:37:52,,
Sender_137,Your login OTP for AppXYZ is 456789.,2025-01-27 18:37:52,,
Sender_499,New business proposal received.,2025-01-17 16:37:52,,
